filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig
RTSIsc1.48cRnd0000000010_Ne.4Si50_Cr.0Bi-50.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,-4.0,50.0,17.0,319.5,0.86489,-32.736626,-80.78876,-69.56067,443.694,-106.2473,29.356585,0.2993641,36.56837,47.55033,10.739915,69.96903,38.86037,24.83518,14.025189,13.960985,18.422775,82.733505,71.07891,159.75,102.00663,57.74337,57.74337,102.00663,631.8788,5.6126895,36.878788,0.0,10.104451,32.638542,48.2955,58.289536,82.59635,183.80133,60.19512,51.288258,44.899952,59.769745,0.0
RTSIsc1.48cRnd0000000017_Ne.4Si50_Cr.0Bi-15.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-15.0,0.0,50.0,17.0,319.5,0.5888547,2.5571396,-12.340529,-6.26928,280.98962,-63.559273,64.29204,0.35510108,8.765483,14.396638,6.11946,7.047017,44.318607,27.839016,16.479593,16.411648,22.067425,19.480263,12.346391,159.75,90.86453,68.88547,68.88547,90.86453,631.0909,5.4702654,36.939392,0.0,6.0666194,29.84252,55.30573,74.67718,101.89006,185.62439,60.178455,45.13414,34.046116,38.32571,0.0
RTSIsc1.48cRnd0000000023_Ne.4Si50_Cr.0Bi15.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,-6.0,50.0,17.0,319.5,0.26235053,-49.32826,-34.553913,-22.706669,346.4669,-76.68006,53.62275,0.30228844,26.125237,14.276231,11.373248,22.628645,39.102177,25.094175,14.008002,13.9519415,18.809753,36.366642,24.632254,159.75,101.381676,58.368324,58.368324,101.381676,633.51514,5.5837593,37.0,0.0,9.774811,32.477226,48.322018,59.456154,85.541664,186.44308,59.56719,50.495502,42.966335,58.471165,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,0.0,50.0,17.0,319.5,0.38684684,1.1950183,-43.2429,-31.156813,368.39978,-81.36234,52.22053,0.29667094,31.917519,43.937595,11.621544,31.118656,38.898438,24.975285,13.923154,13.861079,18.035322,44.958355,32.70819,159.75,102.67377,57.076233,57.076233,102.67377,632.5455,5.576278,36.666668,0.0,9.442235,31.948107,47.15393,58.769745,85.45417,183.71458,60.483807,51.357056,44.87855,59.343277,0.0
RTSIsc1.48cRnd0000000018_Ne.4Si50_Cr.0Bi-10.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,-2.0,50.0,17.0,319.5,0.35483935,-16.210333,-26.189604,-15.62075,326.77173,-70.93215,58.303497,0.31742167,4.0380206,9.474574,10.112784,15.710701,41.36534,26.557102,14.808239,14.747775,19.505161,29.199394,18.893843,159.75,98.49555,61.25445,61.25445,98.49555,633.51514,5.598106,37.030304,0.0,9.279166,32.837784,51.771637,64.28026,89.68508,182.34224,60.64451,49.109753,40.85772,52.70701,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,-10.0,50.0,17.0,319.5,0.38684684,-78.29138,-105.36484,-102.99327,395.94308,-109.82326,30.293589,0.5021888,24.501137,26.575947,2.26875,102.88092,45.170643,23.62751,21.543135,21.481297,68.45014,106.73689,103.94496,159.75,39.435936,120.314064,120.314064,39.435936,633.0303,5.576278,36.666668,0.0,167.13963,122.0393,81.605255,57.435936,56.358288,92.314255,19.143703,14.295171,11.455209,11.243561,0.0
RTSIsc1.48cRnd0000000012_Ne.4Si50_Cr.0Bi-40.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,10.0,50.0,17.0,319.5,0.6071068,81.598816,43.04612,30.131094,339.54034,-43.67667,84.905945,0.28849903,50.965103,38.05573,12.436601,29.097017,38.38745,24.764252,13.6232,13.56411,18.22623,43.740185,30.45143,159.75,103.93471,55.815292,55.815292,103.93471,631.75757,5.5832386,37.060608,0.0,10.814346,32.312973,46.138447,55.775475,80.16354,186.76231,59.30535,51.39157,44.43925,64.65431,0.0
RTSIsc1.48cRnd0000000030_Ne.4Si50_Cr.0Bi50.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,50.0,-10.0,50.0,17.0,319.5,0.32418546,-76.3139,-28.123028,-16.342348,306.6395,-71.8065,52.256573,0.29796904,59.47434,47.691666,11.310322,16.342945,38.756817,24.978268,13.778551,13.717424,18.56051,30.833427,19.065033,159.75,102.149765,57.600235,57.600235,102.149765,632.7273,5.4996686,36.454544,0.0,9.808618,31.47997,48.11122,58.93646,85.44915,186.00606,59.547157,49.84858,42.51084,61.029213,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,2.0,50.0,17.0,319.5,0.34040532,16.07376,45.472076,33.070618,370.50952,-48.171997,84.960075,0.29224056,16.884138,28.898626,11.91482,32.31283,38.547207,24.59001,13.957197,13.895312,17.359043,46.436054,33.812843,159.75,103.836555,55.91345,55.91345,103.836555,633.3939,5.477746,37.303032,0.0,8.439252,30.700237,46.42855,58.10137,85.06018,184.41624,61.492046,52.422962,45.391666,60.94143,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,4.0,50.0,17.0,319.5,0.34040532,32.47826,61.923504,49.93644,406.3776,-38.736847,97.19243,0.29872847,17.367235,28.94607,11.493655,49.121735,39.517994,25.476467,14.041525,13.980445,18.487547,62.619316,50.307816,159.75,102.105774,57.644222,57.644222,102.105774,633.8788,5.477746,37.303032,0.0,10.231061,33.387688,47.934326,58.603077,84.94673,183.46771,59.76378,51.183758,44.480682,59.87997,0.0
RTSIsc1.48cRnd0000000027_Ne.4Si50_Cr.0Bi35.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,35.0,6.0,50.0,17.0,319.5,0.1169287,49.116173,82.5402,70.422005,418.41052,-24.961227,109.469345,0.29127076,21.299385,32.924194,11.634849,69.81842,37.970406,24.302462,13.667945,13.610416,18.420881,83.403625,70.72507,159.75,103.36165,56.38835,56.38835,103.36165,629.63635,5.530303,36.969696,0.0,10.85876,33.04588,46.47093,56.5072,81.86378,182.65492,58.750427,50.884563,44.567757,64.03215,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,-10.0,50.0,17.0,319.5,0.34040532,-80.782394,-52.884594,-38.552242,373.34613,-90.70138,38.612602,0.2695697,41.728127,27.399527,13.861127,38.48338,35.99252,23.243608,12.748911,12.6948395,16.561459,54.37935,39.423656,159.75,108.02003,51.729973,51.729973,108.02003,631.2727,5.477746,37.303032,0.0,11.740578,30.979877,41.881725,51.319553,77.42244,185.3723,60.89408,52.40843,46.878597,72.375145,0.0
RTSIsc1.48cRnd0000000025_Ne.4Si50_Cr.0Bi25.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,-2.0,50.0,17.0,319.5,0.13808349,-16.063585,8.563578,4.542228,271.9628,-63.030006,63.666725,0.36361963,20.132954,24.125994,5.263447,5.2264204,45.3955,28.38679,17.008713,16.939678,22.31373,17.966438,11.355453,159.75,89.33944,70.41056,70.41056,89.33944,630.1212,5.4171877,36.575756,0.0,5.639773,29.742851,56.943325,77.66278,104.254974,184.10976,61.75426,43.88717,31.857197,34.269127,0.0
RTSIsc1.48cRnd0000000013_Ne.4Si50_Cr.0Bi-35.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-35.0,-2.0,50.0,17.0,319.5,0.08371838,-15.125267,-49.837254,-36.89906,383.2077,-85.79557,46.87555,0.28673252,21.538542,34.209564,12.4552555,36.556297,37.491337,24.158854,13.332481,13.277131,17.49536,51.17323,38.01644,159.75,104.68144,55.06856,55.06856,104.68144,633.0909,5.4544034,37.060608,0.0,10.33125,32.475853,46.358143,57.143467,81.40166,184.66818,60.11752,51.318607,44.88338,64.39285,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,-6.0,50.0,17.0,319.5,0.42722717,-48.665688,-38.971077,-26.785427,360.62738,-80.25141,51.097626,0.29860675,21.38731,9.196354,11.708002,26.821259,39.890766,25.802982,14.087784,14.027036,18.956676,40.831554,28.594978,159.75,101.813354,57.93665,57.93665,101.813354,632.6667,5.5001893,36.848484,0.0,11.900189,34.567993,48.365532,57.85682,81.856346,182.13556,59.998627,50.291145,44.24015,61.454308,0.0
RTSIsc1.48cRnd0000000019_Ne.4Si50_Cr.0Bi-05.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-5.0,-6.0,50.0,17.0,319.5,0.21983248,-47.473846,-52.34437,-38.886208,373.31335,-88.50938,44.192932,0.28248373,8.413258,4.390625,12.970312,38.720455,37.405163,24.189678,13.215483,13.157055,18.068466,53.76796,39.996696,159.75,104.97922,54.770786,54.770786,104.97922,630.9697,5.5454545,36.696968,0.0,12.30483,32.543938,45.15232,54.615387,79.39436,184.84067,59.129498,50.49356,44.809708,67.68542,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,-10.0,50.0,17.0,319.5,0.42722717,-79.520966,-70.297745,-57.550133,400.8869,-101.14455,30.400679,0.2840823,21.47074,8.722964,12.2568655,57.5116,37.958,24.48158,13.47642,13.415578,18.009327,71.82673,58.37203,159.75,104.75734,54.99266,54.99266,104.75734,631.69696,5.5001893,36.848484,0.0,12.978362,34.27235,45.45791,53.00568,77.57098,182.75644,59.240105,51.876514,46.649338,67.8893,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,-8.0,50.0,17.0,319.5,0.34040532,-65.63011,-36.330006,-23.573488,353.71954,-78.16057,53.209003,0.29234368,41.559563,28.802177,12.289441,23.566668,38.315956,24.61108,13.704877,13.6455965,18.131582,38.547134,25.711159,159.75,103.334045,56.415955,56.415955,103.334045,632.7273,5.477746,37.303032,0.0,10.362595,31.33338,45.630493,56.98575,84.07121,186.2419,60.761555,50.560417,43.958714,62.82126,0.0
RTSIsc1.48cRnd0000000012_Ne.4Si50_Cr.0Bi-40.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,6.0,50.0,17.0,319.5,0.6071068,49.995125,10.601931,4.8854685,268.53128,-57.686543,66.42761,0.3453008,44.607906,38.89408,7.2971115,6.180161,44.057007,28.05355,16.003456,15.938305,21.02287,19.550436,11.484507,159.75,93.094795,66.655205,66.655205,93.094795,631.0303,5.5832386,37.060608,0.0,5.972443,29.298864,54.39337,74.59489,101.232765,182.66145,60.98575,45.3536,34.671448,41.86572,0.0
RTSIsc1.48cRnd0000000014_Ne.4Si50_Cr.0Bi-30.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-30.0,6.0,50.0,17.0,319.5,0.029123865,48.752487,19.238657,10.089716,284.41827,-57.63393,68.02495,0.32614273,38.1625,29.01482,8.790672,9.941336,41.542423,26.500095,15.04233,14.980066,19.659943,23.773928,14.322716,159.75,96.95914,62.790863,62.790863,96.95914,632.7879,5.741809,36.909092,0.0,6.5969224,28.539204,50.389774,67.19162,96.585556,188.10866,61.120834,47.399433,38.034138,48.82173,0.0
RTSIsc1.48cRnd0000000020_Ne.4Si50_Cr.0Bi00.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,0.0,0.0,50.0,17.0,319.5,0.48904797,-2.534023,-2.4481633,-1.0101479,257.46317,-61.32193,63.76784,0.37173128,4.2023673,0.90563446,4.174763,3.5081913,46.504166,29.0893,17.414867,17.341383,22.408192,16.392958,10.192135,159.75,87.92576,71.82424,71.82424,87.92576,632.24243,5.2882576,37.121212,0.0,4.067093,28.352509,57.781296,82.26548,110.34304,183.41208,61.30412,42.794983,30.45696,31.464867,0.0
RTSIsc1.48cRnd0000000027_Ne.4Si50_Cr.0Bi35.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,35.0,-10.0,50.0,17.0,319.5,0.1169287,-79.523895,-46.459755,-31.96274,364.4204,-85.69671,44.146015,0.27452382,47.05852,32.56397,14.012878,31.689867,36.604214,23.80715,12.797065,12.738494,17.242188,47.890533,32.96569,159.75,106.71937,53.030636,53.030636,106.71937,631.3939,5.530303,36.969696,0.0,11.658096,32.000237,43.665863,52.650757,78.84678,184.53603,59.99119,51.83201,45.62514,70.58783,0.0
RTSIsc1.48cRnd0000000029_Ne.4Si50_Cr.0Bi45.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,-2.0,50.0,17.0,319.5,0.12017225,-16.566961,27.838894,17.170301,330.29474,-57.986847,72.91806,0.3154863,33.26728,43.904263,10.201231,16.757624,40.544838,25.73267,14.812168,14.750284,19.329214,30.315311,19.968416,159.75,98.880775,60.869225,60.869225,98.880775,631.2727,5.507055,37.333332,0.0,8.773011,31.582623,51.341904,64.36227,89.79825,182.86653,59.700993,48.438683,40.695503,53.712975,0.0
RTSIsc1.48cRnd0000000016_Ne.4Si50_Cr.0Bi-20.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-20.0,8.0,50.0,17.0,319.5,0.3422631,65.06907,45.432404,32.777054,355.97345,-44.096943,86.02338,0.29212725,31.795502,19.136885,12.190199,32.01146,38.83821,25.05303,13.78518,13.72571,18.371023,46.20141,33.13389,159.75,103.24484,56.50516,56.50516,103.24484,631.2727,5.5526514,36.878788,0.0,10.821922,33.193844,46.89711,56.143276,79.46501,186.14139,59.610985,50.947395,45.342518,62.709282,0.0
RTSIsc1.48cRnd0000000019_Ne.4Si50_Cr.0Bi-05.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-5.0,10.0,50.0,17.0,319.5,0.21983248,80.31049,75.711365,61.631065,434.4325,-26.18015,106.51447,0.27504724,18.18163,4.106771,13.593892,60.973484,37.412407,24.26411,13.148295,13.092282,17.425615,76.480415,61.883892,159.75,106.60038,53.14962,53.14962,106.60038,633.0909,5.5454545,36.696968,0.0,13.843466,32.21482,42.622063,50.554924,76.88977,188.4493,58.91714,51.57249,46.66444,71.3625,0.0
RTSIsc1.48cRnd0000000028_Ne.4Si50_Cr.0Bi40.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,40.0,6.0,50.0,17.0,319.5,0.40650687,48.959927,86.380264,75.361824,456.12164,-24.930712,110.98172,0.30396122,26.300758,36.920834,10.531913,74.46212,39.708855,25.341099,14.367756,14.307339,18.635607,87.02674,75.51902,159.75,101.198814,58.551186,58.551186,101.198814,630.1818,5.4322915,37.060608,0.0,10.672207,34.494175,49.622395,59.25966,85.08106,177.78172,59.744034,50.85445,44.079453,58.592663,0.0
RTSIsc1.48cRnd0000000015_Ne.4Si50_Cr.0Bi-25.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-25.0,4.0,50.0,17.0,319.5,0.28324407,34.646336,9.96918,4.7418885,272.7451,-61.41512,65.06892,0.3527629,29.406534,24.175283,6.3669033,5.8294034,44.164345,27.72945,16.434896,16.364914,21.502888,19.077112,11.615801,159.75,91.534515,68.215485,68.215485,91.534515,631.63635,5.7274146,36.909092,0.0,5.51482,29.296495,55.193798,76.81449,104.074005,183.71487,60.824528,44.28532,32.809612,39.10843,0.0
RTSIsc1.48cRnd0000000018_Ne.4Si50_Cr.0Bi-10.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,8.0,50.0,17.0,319.5,0.35483935,65.218285,55.6181,42.309925,372.3879,-38.288216,93.95942,0.2896932,22.407907,9.1010895,12.82197,41.490387,38.86771,25.407623,13.460085,13.401705,18.489016,56.3083,42.447918,159.75,103.59285,56.15715,56.15715,103.59285,631.63635,5.598106,37.030304,0.0,12.577746,34.666573,47.594223,54.746258,79.61113,183.33684,58.215485,50.563164,44.8134,65.51155,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,6.0,50.0,17.0,319.5,0.34040532,48.859665,77.89606,65.77148,411.9102,-26.420063,106.68787,0.28993493,17.013306,28.536743,11.647064,64.9794,37.93253,24.294224,13.638305,13.579877,18.148817,78.52382,65.97477,159.75,103.694695,56.0553,56.0553,103.694695,631.4545,5.477746,37.303032,0.0,10.385748,32.319553,45.81354,56.32926,81.2679,185.30066,59.47784,51.60445,45.120453,63.835133,0.0
